"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): Total","Establishment size (Aggregate): Total","2012",97.344,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): Total","Establishment size (Aggregate): 1-4 persons","2012",98.494,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): Total","Establishment size (Aggregate): 5-49 persons","2012",93.82,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): Total","Establishment size (Aggregate): 50+ persons","2012",75.201,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): Total","Establishment size (Aggregate): Not stated","2012",94.446,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): Total","2012",88.072,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 1-4 persons","2012",94.147,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 5-49 persons","2012",86.326,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 50+ persons","2012",62.778,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): Not stated","2012",87.807,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): Total","2012",89.646,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 1-4 persons","2012",81.351,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 5-49 persons","2012",96.29,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 50+ persons","2012",70.78,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): Not stated","2012",91.098,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): Total","2012",89.944,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 1-4 persons","2012",85.998,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 5-49 persons","2012",84.844,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 50+ persons","2012",66.218,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): Not stated","2012",93.363,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): Total","2012",87.41,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
