VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Republic of Korea,2022,50.223043178,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Republic of Moldova,2022,0.865878685,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Romania,2022,2.766594888,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Russian Federation,2022,1.18541507,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Rwanda,2022,12.132648676,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Saint Kitts and Nevis,2022,0.651709402,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Saint Lucia,2022,10.133333333,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Saint Vincent and the Grenadines,2022,0,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Sao Tome and Principe,2022,1.174311927,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Saudi Arabia,2022,794.564994357,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Senegal,2022,14.862659151,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Serbia,2022,0.475600135,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Sierra Leone,2022,0.106775701,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Singapore,2022,0,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Slovakia,2022,0.141355637,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Slovenia,2022,0.022988506,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Somalia,2022,24.40130894,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,South Africa,2022,40.151537534,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,South Sudan,2022,1.541425819,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Spain,2022,28.259703094,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Sri Lanka,2022,79.312762973,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Sudan,2022,114.140969163,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Suriname,2022,2.765234124,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Sweden,2022,0.176723019,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Switzerland,2022,0.600454074,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Syrian Arab Republic,2022,108.849623997,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Tajikistan,2022,52.125394331,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Thailand,2022,20.798724447,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Timor-Leste,2022,25.832127352,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Togo,2022,1.155893536,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Trinidad and Tobago,2022,0.885835691,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Tunisia,2022,74.116996093,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Turkmenistan,2022,125.40905457,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Türkiye,2022,41.626332562,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Uganda,2022,2.369624886,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Ukraine,2022,1.330909917,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,United Arab Emirates,2022,772.7795661,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,United Kingdom of Great Britain and Northern Ireland,2022,2.016810744,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,United Republic of Tanzania,2022,11.582895724,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,United States of America,2022,11.166032953,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Uruguay,2022,9.303007075,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Uzbekistan,2022,113.352000851,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Venezuela (Bolivarian Republic of),2022,5.568719897,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Viet Nam,2022,17.184347443,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Yemen,2022,154.047619048,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Zambia,2022,2.077922078,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,Zimbabwe,2022,40.191977047,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Afghanistan,2022,0.455571607,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Albania,2022,0.066105769,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Algeria,2022,2.391342923,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Angola,2022,0.635453721,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Antigua and Barbuda,2022,1.839464883,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Argentina,2022,1.107111072,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Armenia,2022,3.026023805,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Australia,2022,0.868549933,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Austria,2022,8.096281898,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Azerbaijan,2022,2.65277411,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Bahrain,2022,4.339933797,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Bangladesh,2022,0.122859532,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Barbados,2022,6.697530864,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Belarus,2022,1.41727093,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Belgium,2022,44.43135476,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Belize,2022,0.26453706,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Benin,2022,0.125031258,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Bhutan,2022,0.012548588,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Bolivia (Plurinational State of),2022,0.002945856,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Botswana,2022,0.254019889,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Brazil,2022,0.224570674,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Bulgaria,2022,28.671742184,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Burkina Faso,2022,0.207456979,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Burundi,2022,0.545851528,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Cabo Verde,2022,1.265647054,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Cambodia,2022,0.015662079,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Cameroon,2022,0.149964158,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Canada,2022,2.820762044,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Central African Republic,2022,0.055555556,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Chad,2022,0.506347656,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Chile,2022,0.460621594,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,China,2022,7.359612598,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Colombia,2022,0.150707284,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Comoros,2022,0.041666667,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Congo,2022,0.007183328,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Costa Rica,2022,0.418668312,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Croatia,2022,0.705748924,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Cuba,2022,2.545651687,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Cyprus,2022,1.793008073,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Czechia,2022,11.792325839,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Côte d'Ivoire,2022,1.059544658,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Democratic People's Republic of Korea,2022,3.668695931,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Democratic Republic of the Congo,2022,0.048722204,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Denmark,2022,1.218929151,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Djibouti,2022,0,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Dominica,2022,0,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Dominican Republic,2022,2.875250001,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Ecuador,2022,0.3754297,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Egypt,2022,9.836065574,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,El Salvador,2022,0.588368247,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Equatorial Guinea,2022,0.027803522,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Eritrea,2022,0.019201229,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Estonia,2022,12.288728409,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Eswatini,2022,1.503267974,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Ethiopia,2022,0.156269113,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Fiji,2022,0.033625219,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Finland,2022,3.301704786,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,France,2022,14.568324906,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Gabon,2022,0.050902527,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Gambia,2022,0.46107003,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Georgia,2022,1.154592834,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Germany,2022,19.195831963,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Ghana,2022,0.409599712,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Greece,2022,0.564535888,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Grenada,2022,0,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Guatemala,2022,1.04180342,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Guinea,2022,0.092307692,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Guinea-Bissau,2022,0.093679712,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Guyana,2022,0.046575342,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Haiti,2022,0.470740262,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Honduras,2022,0.327831138,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Hungary,2022,6.135206713,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,Iceland,2022,0.280369766,%,E,false
