,year,region_sdg,stat,amount
2019,2022,Europe and Northern America,wat_pop_lim_r,-19558594.160897583
2020,2022,Latin America and the Caribbean,wat_pop_lim_r,-26796887.20459237
2021,2022,Northern Africa and Western Asia,wat_pop_lim_r,-189563407.13297033
2022,2022,Oceania,wat_pop_lim_r,-577025.1360602038
2023,2022,Sub-Saharan Africa,wat_pop_lim_r,-627691735.7579862
2024,2000,Australia and New Zealand,wat_pop_lim_u,0.0
2025,2000,Central and Southern Asia,wat_pop_lim_u,81978684.9940472
2026,2000,Eastern and South-Eastern Asia,wat_pop_lim_u,64018347.979371294
2027,2000,Europe and Northern America,wat_pop_lim_u,11952180.128743427
2028,2000,Latin America and the Caribbean,wat_pop_lim_u,12816258.512657318
2029,2000,Northern Africa and Western Asia,wat_pop_lim_u,53817824.73449684
2030,2000,Oceania,wat_pop_lim_u,385371.4346579742
2031,2000,Sub-Saharan Africa,wat_pop_lim_u,174875748.53201368
2032,2001,Australia and New Zealand,wat_pop_lim_u,0.0
2033,2001,Central and Southern Asia,wat_pop_lim_u,84369460.51777221
2034,2001,Eastern and South-Eastern Asia,wat_pop_lim_u,65041493.95343135
2035,2001,Europe and Northern America,wat_pop_lim_u,11987398.169070782
2036,2001,Latin America and the Caribbean,wat_pop_lim_u,12831991.115250444
2037,2001,Northern Africa and Western Asia,wat_pop_lim_u,55211379.87677386
2038,2001,Oceania,wat_pop_lim_u,446281.09119201894
2039,2001,Sub-Saharan Africa,wat_pop_lim_u,185323304.96962678
2040,2002,Australia and New Zealand,wat_pop_lim_u,0.0
2041,2002,Central and Southern Asia,wat_pop_lim_u,87160591.28607585
2042,2002,Eastern and South-Eastern Asia,wat_pop_lim_u,65417138.053122446
2043,2002,Europe and Northern America,wat_pop_lim_u,12026408.315236853
2044,2002,Latin America and the Caribbean,wat_pop_lim_u,12733386.604187477
2045,2002,Northern Africa and Western Asia,wat_pop_lim_u,56573878.81510715
2046,2002,Oceania,wat_pop_lim_u,458574.1917606701
2047,2002,Sub-Saharan Africa,wat_pop_lim_u,193509280.62238398
2048,2003,Australia and New Zealand,wat_pop_lim_u,0.0
2049,2003,Central and Southern Asia,wat_pop_lim_u,90020480.81965826
2050,2003,Eastern and South-Eastern Asia,wat_pop_lim_u,65673768.57455055
2051,2003,Europe and Northern America,wat_pop_lim_u,12228533.965348415
2052,2003,Latin America and the Caribbean,wat_pop_lim_u,12637112.0579383
2053,2003,Northern Africa and Western Asia,wat_pop_lim_u,57984863.214135185
2054,2003,Oceania,wat_pop_lim_u,470776.43610919063
2055,2003,Sub-Saharan Africa,wat_pop_lim_u,201815219.19001034
2056,2004,Australia and New Zealand,wat_pop_lim_u,0.0
2057,2004,Central and Southern Asia,wat_pop_lim_u,92897869.55195704
2058,2004,Eastern and South-Eastern Asia,wat_pop_lim_u,65911667.495465286
2059,2004,Europe and Northern America,wat_pop_lim_u,14572780.389425306
2060,2004,Latin America and the Caribbean,wat_pop_lim_u,12528781.459450966
2061,2004,Northern Africa and Western Asia,wat_pop_lim_u,59493691.20436648
2062,2004,Oceania,wat_pop_lim_u,483096.0029647448
2063,2004,Sub-Saharan Africa,wat_pop_lim_u,210709883.17867413
2064,2005,Australia and New Zealand,wat_pop_lim_u,0.0
2065,2005,Central and Southern Asia,wat_pop_lim_u,105692163.54475638
2066,2005,Eastern and South-Eastern Asia,wat_pop_lim_u,66087215.050313115
2067,2005,Europe and Northern America,wat_pop_lim_u,16658448.29373343
2068,2005,Latin America and the Caribbean,wat_pop_lim_u,12468121.371078094
2069,2005,Northern Africa and Western Asia,wat_pop_lim_u,61343871.1645241
2070,2005,Oceania,wat_pop_lim_u,495776.6398304647
2071,2005,Sub-Saharan Africa,wat_pop_lim_u,219948632.81158185
2072,2006,Australia and New Zealand,wat_pop_lim_u,0.0
2073,2006,Central and Southern Asia,wat_pop_lim_u,110560070.32328287
2074,2006,Eastern and South-Eastern Asia,wat_pop_lim_u,66104669.584099054
2075,2006,Europe and Northern America,wat_pop_lim_u,18861761.14267569
2076,2006,Latin America and the Caribbean,wat_pop_lim_u,12403769.365830865
2077,2006,Northern Africa and Western Asia,wat_pop_lim_u,63390594.88604857
2078,2006,Oceania,wat_pop_lim_u,508738.8587702968
2079,2006,Sub-Saharan Africa,wat_pop_lim_u,229344634.55726942
2080,2007,Australia and New Zealand,wat_pop_lim_u,0.0
2081,2007,Central and Southern Asia,wat_pop_lim_u,115058755.03319049
2082,2007,Eastern and South-Eastern Asia,wat_pop_lim_u,66043647.809583135
2083,2007,Europe and Northern America,wat_pop_lim_u,20910515.32092575
2084,2007,Latin America and the Caribbean,wat_pop_lim_u,12331161.080437234
2085,2007,Northern Africa and Western Asia,wat_pop_lim_u,65638254.16551414
2086,2007,Oceania,wat_pop_lim_u,521952.5385440776
2087,2007,Sub-Saharan Africa,wat_pop_lim_u,238538978.23276392
2088,2008,Australia and New Zealand,wat_pop_lim_u,0.0
2089,2008,Central and Southern Asia,wat_pop_lim_u,119678522.96895394
2090,2008,Eastern and South-Eastern Asia,wat_pop_lim_u,65902867.49657481
2091,2008,Europe and Northern America,wat_pop_lim_u,22952456.60260524
2092,2008,Latin America and the Caribbean,wat_pop_lim_u,12273074.552851912
2093,2008,Northern Africa and Western Asia,wat_pop_lim_u,67861983.43453753
2094,2008,Oceania,wat_pop_lim_u,535428.9269411283
2095,2008,Sub-Saharan Africa,wat_pop_lim_u,248969904.95618868
2096,2009,Australia and New Zealand,wat_pop_lim_u,0.0
2097,2009,Central and Southern Asia,wat_pop_lim_u,124474363.3000124
2098,2009,Eastern and South-Eastern Asia,wat_pop_lim_u,65698380.478782974
2099,2009,Europe and Northern America,wat_pop_lim_u,24997364.98925433
2100,2009,Latin America and the Caribbean,wat_pop_lim_u,12483118.652527252
2101,2009,Northern Africa and Western Asia,wat_pop_lim_u,70104127.64001776
2102,2009,Oceania,wat_pop_lim_u,517708.52342964365
2103,2009,Sub-Saharan Africa,wat_pop_lim_u,259738024.1315684
2104,2010,Australia and New Zealand,wat_pop_lim_u,0.0
2105,2010,Central and Southern Asia,wat_pop_lim_u,129417729.1050208
2106,2010,Eastern and South-Eastern Asia,wat_pop_lim_u,65450469.691703044
2107,2010,Europe and Northern America,wat_pop_lim_u,27017813.756750967
2108,2010,Latin America and the Caribbean,wat_pop_lim_u,12699005.769169873
2109,2010,Northern Africa and Western Asia,wat_pop_lim_u,72462246.41353457
2110,2010,Oceania,wat_pop_lim_u,499842.7989248345
2111,2010,Sub-Saharan Africa,wat_pop_lim_u,270940805.6792321
2112,2011,Australia and New Zealand,wat_pop_lim_u,0.0
2113,2011,Central and Southern Asia,wat_pop_lim_u,134494732.9772992
2114,2011,Eastern and South-Eastern Asia,wat_pop_lim_u,65104846.620569035
2115,2011,Europe and Northern America,wat_pop_lim_u,29029577.187536996
2116,2011,Latin America and the Caribbean,wat_pop_lim_u,12918846.556471955
2117,2011,Northern Africa and Western Asia,wat_pop_lim_u,74723839.86603652
2118,2011,Oceania,wat_pop_lim_u,480078.9524594141
2119,2011,Sub-Saharan Africa,wat_pop_lim_u,286933369.3676311
2120,2012,Australia and New Zealand,wat_pop_lim_u,0.0
2121,2012,Central and Southern Asia,wat_pop_lim_u,139672952.64829504
2122,2012,Eastern and South-Eastern Asia,wat_pop_lim_u,64671007.38364418
2123,2012,Europe and Northern America,wat_pop_lim_u,31054467.95278313
2124,2012,Latin America and the Caribbean,wat_pop_lim_u,13138966.753609063
2125,2012,Northern Africa and Western Asia,wat_pop_lim_u,76974495.24029446
2126,2012,Oceania,wat_pop_lim_u,458311.0853742878
2127,2012,Sub-Saharan Africa,wat_pop_lim_u,298529668.6450339
2128,2013,Australia and New Zealand,wat_pop_lim_u,0.0
2129,2013,Central and Southern Asia,wat_pop_lim_u,144938356.91029182
2130,2013,Eastern and South-Eastern Asia,wat_pop_lim_u,64146221.00696323
2131,2013,Europe and Northern America,wat_pop_lim_u,33019492.098449837
2132,2013,Latin America and the Caribbean,wat_pop_lim_u,13361416.597949997
2133,2013,Northern Africa and Western Asia,wat_pop_lim_u,79211224.95790741
2134,2013,Oceania,wat_pop_lim_u,430615.16913853027
2135,2013,Sub-Saharan Africa,wat_pop_lim_u,310481523.96663684
2136,2014,Australia and New Zealand,wat_pop_lim_u,0.0
2137,2014,Central and Southern Asia,wat_pop_lim_u,150332158.1114633
2138,2014,Eastern and South-Eastern Asia,wat_pop_lim_u,63515271.961329795
2139,2014,Europe and Northern America,wat_pop_lim_u,34867720.236474216
2140,2014,Latin America and the Caribbean,wat_pop_lim_u,13537214.908362068
2141,2014,Northern Africa and Western Asia,wat_pop_lim_u,81603476.99438967
2142,2014,Oceania,wat_pop_lim_u,401470.523907866
2143,2014,Sub-Saharan Africa,wat_pop_lim_u,322688411.97758317
2144,2015,Australia and New Zealand,wat_pop_lim_u,0.0
2145,2015,Central and Southern Asia,wat_pop_lim_u,155833330.61093637
2146,2015,Eastern and South-Eastern Asia,wat_pop_lim_u,62784143.99040601
2147,2015,Europe and Northern America,wat_pop_lim_u,34511857.86335966
2148,2015,Latin America and the Caribbean,wat_pop_lim_u,13720072.0526892
2149,2015,Northern Africa and Western Asia,wat_pop_lim_u,86657724.6802872
2150,2015,Oceania,wat_pop_lim_u,370798.2452692989
2151,2015,Sub-Saharan Africa,wat_pop_lim_u,335164582.95118773
2152,2016,Australia and New Zealand,wat_pop_lim_u,0.0
2153,2016,Central and Southern Asia,wat_pop_lim_u,161447695.4641291
2154,2016,Eastern and South-Eastern Asia,wat_pop_lim_u,61767632.41869125
2155,2016,Europe and Northern America,wat_pop_lim_u,34166821.44164826
2156,2016,Latin America and the Caribbean,wat_pop_lim_u,13926316.40262671
2157,2016,Northern Africa and Western Asia,wat_pop_lim_u,89941246.10459661
2158,2016,Oceania,wat_pop_lim_u,338509.8957808839
2159,2016,Sub-Saharan Africa,wat_pop_lim_u,348203570.6991212
2160,2017,Australia and New Zealand,wat_pop_lim_u,0.0
2161,2017,Central and Southern Asia,wat_pop_lim_u,167226143.57068008
2162,2017,Eastern and South-Eastern Asia,wat_pop_lim_u,60829265.922228925
2163,2017,Europe and Northern America,wat_pop_lim_u,33803866.09925002
2164,2017,Latin America and the Caribbean,wat_pop_lim_u,10555883.79224855
2165,2017,Northern Africa and Western Asia,wat_pop_lim_u,93390782.14444602
2166,2017,Oceania,wat_pop_lim_u,304487.4856265708
2167,2017,Sub-Saharan Africa,wat_pop_lim_u,360688539.94655967
2168,2018,Australia and New Zealand,wat_pop_lim_u,0.0
2169,2018,Central and Southern Asia,wat_pop_lim_u,173052381.29541495
2170,2018,Eastern and South-Eastern Asia,wat_pop_lim_u,59113972.38523549
2171,2018,Europe and Northern America,wat_pop_lim_u,33422485.685322188
2172,2018,Latin America and the Caribbean,wat_pop_lim_u,10819734.650517574
2173,2018,Northern Africa and Western Asia,wat_pop_lim_u,93272512.71236026
2174,2018,Oceania,wat_pop_lim_u,268238.9068503603
2175,2018,Sub-Saharan Africa,wat_pop_lim_u,373917142.0171988
2176,2019,Australia and New Zealand,wat_pop_lim_u,0.0
2177,2019,Central and Southern Asia,wat_pop_lim_u,178970837.85916686
2178,2019,Eastern and South-Eastern Asia,wat_pop_lim_u,55984716.052678585
2179,2019,Europe and Northern America,wat_pop_lim_u,33029025.127841398
2180,2019,Latin America and the Caribbean,wat_pop_lim_u,11084075.802454123
2181,2019,Northern Africa and Western Asia,wat_pop_lim_u,96940226.39052686
2182,2019,Oceania,wat_pop_lim_u,229965.33164692088
2183,2019,Sub-Saharan Africa,wat_pop_lim_u,389799247.6493381
2184,2020,Australia and New Zealand,wat_pop_lim_u,0.0
2185,2020,Central and Southern Asia,wat_pop_lim_u,185192143.46147075
2186,2020,Eastern and South-Eastern Asia,wat_pop_lim_u,54418392.42925925
2187,2020,Europe and Northern America,wat_pop_lim_u,32459772.152251225
2188,2020,Latin America and the Caribbean,wat_pop_lim_u,11221746.460793696
2189,2020,Northern Africa and Western Asia,wat_pop_lim_u,100570841.55753127
2190,2020,Oceania,wat_pop_lim_u,189707.6082790602
2191,2020,Sub-Saharan Africa,wat_pop_lim_u,406390528.80164254
2192,2021,Australia and New Zealand,wat_pop_lim_u,0.0
2193,2021,Central and Southern Asia,wat_pop_lim_u,191466060.20916915
2194,2021,Eastern and South-Eastern Asia,wat_pop_lim_u,54348445.831178054
2195,2021,Europe and Northern America,wat_pop_lim_u,31693862.667927895
2196,2021,Latin America and the Caribbean,wat_pop_lim_u,11039174.364480708
2197,2021,Northern Africa and Western Asia,wat_pop_lim_u,104281965.66715741
2198,2021,Oceania,wat_pop_lim_u,194505.29223597917
2199,2021,Sub-Saharan Africa,wat_pop_lim_u,423882931.27242917
2200,2022,Australia and New Zealand,wat_pop_lim_u,0.0
2201,2022,Central and Southern Asia,wat_pop_lim_u,197077990.0742531
2202,2022,Eastern and South-Eastern Asia,wat_pop_lim_u,54220510.26092563
2203,2022,Europe and Northern America,wat_pop_lim_u,29578359.066467613
2204,2022,Latin America and the Caribbean,wat_pop_lim_u,11179472.560646059
2205,2022,Northern Africa and Western Asia,wat_pop_lim_u,107967265.27553189
2206,2022,Oceania,wat_pop_lim_u,133487.73771930396
2207,2022,Sub-Saharan Africa,wat_pop_lim_u,435250419.1889436
2208,2000,Australia and New Zealand,wat_pop_unimp_t,4572.1059114584705
2209,2000,Central and Southern Asia,wat_pop_unimp_t,18306218.901138302
2210,2000,Eastern and South-Eastern Asia,wat_pop_unimp_t,30874666.61890818
2211,2000,Europe and Northern America,wat_pop_unimp_t,781517.014971748
2212,2000,Latin America and the Caribbean,wat_pop_unimp_t,3040905.1828925973
2213,2000,Northern Africa and Western Asia,wat_pop_unimp_t,3098772.4717740677
2214,2000,Oceania,wat_pop_unimp_t,110776.06034553146
2215,2000,Sub-Saharan Africa,wat_pop_unimp_t,17395702.063783042
2216,2001,Australia and New Zealand,wat_pop_unimp_t,4639.880718587448
2217,2001,Central and Southern Asia,wat_pop_unimp_t,17927500.03369776
2218,2001,Eastern and South-Eastern Asia,wat_pop_unimp_t,30437912.45497031
2219,2001,Europe and Northern America,wat_pop_unimp_t,770432.0773498687
2220,2001,Latin America and the Caribbean,wat_pop_unimp_t,2933932.78512582
2221,2001,Northern Africa and Western Asia,wat_pop_unimp_t,3098535.598058361
2222,2001,Oceania,wat_pop_unimp_t,114280.00780911311
2223,2001,Sub-Saharan Africa,wat_pop_unimp_t,17398722.486171592
2224,2002,Australia and New Zealand,wat_pop_unimp_t,4683.410533854675
2225,2002,Central and Southern Asia,wat_pop_unimp_t,17531079.046941154
2226,2002,Eastern and South-Eastern Asia,wat_pop_unimp_t,28938611.022988886
2227,2002,Europe and Northern America,wat_pop_unimp_t,747808.028739212
2228,2002,Latin America and the Caribbean,wat_pop_unimp_t,2807852.9597140932
2229,2002,Northern Africa and Western Asia,wat_pop_unimp_t,3087043.598936429
2230,2002,Oceania,wat_pop_unimp_t,117829.65164389204
2231,2002,Sub-Saharan Africa,wat_pop_unimp_t,17487569.154469267
2232,2003,Australia and New Zealand,wat_pop_unimp_t,4307.591128336849
2233,2003,Central and Southern Asia,wat_pop_unimp_t,17117612.676074915
2234,2003,Eastern and South-Eastern Asia,wat_pop_unimp_t,27354548.938004013
2235,2003,Europe and Northern America,wat_pop_unimp_t,724985.7404142792
2236,2003,Latin America and the Caribbean,wat_pop_unimp_t,2696819.3529777196
2237,2003,Northern Africa and Western Asia,wat_pop_unimp_t,3044763.1801288165
2238,2003,Oceania,wat_pop_unimp_t,121403.74615385651
2239,2003,Sub-Saharan Africa,wat_pop_unimp_t,17576592.377701238
2240,2004,Australia and New Zealand,wat_pop_unimp_t,3926.153808593969
2241,2004,Central and Southern Asia,wat_pop_unimp_t,16648019.766336093
2242,2004,Eastern and South-Eastern Asia,wat_pop_unimp_t,25787957.69959233
2243,2004,Europe and Northern America,wat_pop_unimp_t,702727.3334521191
2244,2004,Latin America and the Caribbean,wat_pop_unimp_t,2585511.2714644647
2245,2004,Northern Africa and Western Asia,wat_pop_unimp_t,3001455.608409811
2246,2004,Oceania,wat_pop_unimp_t,125038.33119967334
2247,2004,Sub-Saharan Africa,wat_pop_unimp_t,17657338.924463928
2248,2005,Australia and New Zealand,wat_pop_unimp_t,3542.1018794762044
2249,2005,Central and Southern Asia,wat_pop_unimp_t,16149227.979569092
2250,2005,Eastern and South-Eastern Asia,wat_pop_unimp_t,24429733.817036826
2251,2005,Europe and Northern America,wat_pop_unimp_t,1040512.5587288882
2252,2005,Latin America and the Caribbean,wat_pop_unimp_t,2472526.666828035
2253,2005,Northern Africa and Western Asia,wat_pop_unimp_t,2921337.6090226793
2254,2005,Oceania,wat_pop_unimp_t,132290.4798724211
2255,2005,Sub-Saharan Africa,wat_pop_unimp_t,17741395.186741993
2256,2006,Australia and New Zealand,wat_pop_unimp_t,3158.6053304038815
2257,2006,Central and Southern Asia,wat_pop_unimp_t,15626931.603952311
2258,2006,Eastern and South-Eastern Asia,wat_pop_unimp_t,23103376.710576985
2259,2006,Europe and Northern America,wat_pop_unimp_t,1020911.2406079611
2260,2006,Latin America and the Caribbean,wat_pop_unimp_t,2358010.7696527285
2261,2006,Northern Africa and Western Asia,wat_pop_unimp_t,2837380.0617563548
2262,2006,Oceania,wat_pop_unimp_t,139046.63362431087
2263,2006,Sub-Saharan Africa,wat_pop_unimp_t,17817709.568283446
2264,2007,Australia and New Zealand,wat_pop_unimp_t,2774.912752685738
2265,2007,Central and Southern Asia,wat_pop_unimp_t,15059681.998203984
2266,2007,Eastern and South-Eastern Asia,wat_pop_unimp_t,21808209.374918245
2267,2007,Europe and Northern America,wat_pop_unimp_t,1001243.3514144381
2268,2007,Latin America and the Caribbean,wat_pop_unimp_t,2242331.0533164334
2269,2007,Northern Africa and Western Asia,wat_pop_unimp_t,2749866.295752372
2270,2007,Oceania,wat_pop_unimp_t,146855.4597904755
2271,2007,Sub-Saharan Africa,wat_pop_unimp_t,17896113.791591942
2272,2008,Australia and New Zealand,wat_pop_unimp_t,2385.5920914719363
2273,2008,Central and Southern Asia,wat_pop_unimp_t,14473335.189825375
2274,2008,Eastern and South-Eastern Asia,wat_pop_unimp_t,20552383.6459243
2275,2008,Europe and Northern America,wat_pop_unimp_t,1088631.8787858093
2276,2008,Latin America and the Caribbean,wat_pop_unimp_t,2125790.8882824318
2277,2008,Northern Africa and Western Asia,wat_pop_unimp_t,2660865.0926225316
2278,2008,Oceania,wat_pop_unimp_t,154963.96890394253
2279,2008,Sub-Saharan Africa,wat_pop_unimp_t,17946861.33544383
2280,2009,Australia and New Zealand,wat_pop_unimp_t,1982.281048991014
2281,2009,Central and Southern Asia,wat_pop_unimp_t,13881792.123320062
2282,2009,Eastern and South-Eastern Asia,wat_pop_unimp_t,19299911.2086263
2283,2009,Europe and Northern America,wat_pop_unimp_t,1068709.1567818334
2284,2009,Latin America and the Caribbean,wat_pop_unimp_t,2008951.4049652433
2285,2009,Northern Africa and Western Asia,wat_pop_unimp_t,2568763.3929733485
2286,2009,Oceania,wat_pop_unimp_t,163384.08517078898
2287,2009,Sub-Saharan Africa,wat_pop_unimp_t,17984524.928273927
2288,2010,Australia and New Zealand,wat_pop_unimp_t,1594.3235839843908
2289,2010,Central and Southern Asia,wat_pop_unimp_t,13268091.096955424
2290,2010,Eastern and South-Eastern Asia,wat_pop_unimp_t,18070040.487205427
2291,2010,Europe and Northern America,wat_pop_unimp_t,1051673.8727428473
2292,2010,Latin America and the Caribbean,wat_pop_unimp_t,1890936.9078877408
2293,2010,Northern Africa and Western Asia,wat_pop_unimp_t,2469340.2803298766
2294,2010,Oceania,wat_pop_unimp_t,172121.5815034
2295,2010,Sub-Saharan Africa,wat_pop_unimp_t,18014872.280171465
2296,2011,Australia and New Zealand,wat_pop_unimp_t,1430.370849609559
2297,2011,Central and Southern Asia,wat_pop_unimp_t,12642201.61683804
2298,2011,Eastern and South-Eastern Asia,wat_pop_unimp_t,16877385.191385224
2299,2011,Europe and Northern America,wat_pop_unimp_t,1034690.1421755615
2300,2011,Latin America and the Caribbean,wat_pop_unimp_t,1772836.8576766634
